X,Y,OBJECTID,Lic_Type,Lic_No,Lic_App,Status,Iss_Date,Exp_Date,Fee_Code,Dup_Cnt,Master,Term,GeoCode,Off_Code,Name,Site_Addr1,Site_Addr2,Site_City,Site_State,Site_ZIP,DBA_Name,Mail_Addr1,Mail_Addr2,Mail_City,Mail_State,Mail_ZIP,Site_Cnty,Site_Tract,POINT_X,POINT_Y
-117.378089182031999,33.196357024632512,84,2,601099,LIC,ACTIVE,2019-02-26T00:00:00.000Z,2020-06-30T00:00:00.000Z,,,Y,12,3709,,COOMBER CRAFT WINES OCEANSIDE  INC.,611 MISSION AVE,,OCEANSIDE,CA,92054-2831,COOMBER CRAFT WINES,,,,,,SAN DIEGO,184,6216582.92177136,2016936.71940793
-117.377702970655164,33.193317602761347,85,47,566611,LIC,ACTIVE,2017-07-31T00:00:00.000Z,2019-10-31T00:00:00.000Z,,,Y,12,3709,,HOPS HOLDING COMPANY  INC.,215 N COAST HWY,,OCEANSIDE,CA,92054-2821,BARREL REPUBLIC OCEANSIDE,,,,,,SAN DIEGO,184,6216689.09999999,2015829.598
-117.377712153698766,33.194171245640668,86,41,557311,LIC,ACTIVE,2016-03-29T00:00:00.000Z,2020-02-29T00:00:00.000Z,,,Y,12,3709,,SWAMIS OCEANSIDE  LLC,202 N COAST HWY,,OCEANSIDE,CA,92054-2822,SWAMIS CAFE,,,,,,SAN DIEGO,184,6216689.65,2016140.212
-117.377574397634035,33.194008178653881,87,47,540513,LIC,ACTIVE,2014-05-05T00:00:00.000Z,2020-04-30T00:00:00.000Z,,,Y,12,3709,,PEDIGREE PROVISIONS  LLC,208 S COAST HWY,,OCEANSIDE,CA,92054-3109,MASTERS KITCHEN & COCKTAILS,,,,,,SAN DIEGO,184,6216731.148,2016080.42699997
-117.377592450133974,33.196765841053832,88,47,542725,LIC,ACTIVE,2014-08-06T00:00:00.000Z,2019-07-31T00:00:00.000Z,,,Y,12,3709,,INDUSTRY BAR & GRILL  INC.,711 MISSION AVE,,OCEANSIDE,CA,92054-2833,MISSION AVE BAR & GRILL,,,,,,SAN DIEGO,184,6216736.477,2017083.817
-117.377592450133974,33.196765841053832,89,58,542725,LIC,ACTIVE,2014-08-06T00:00:00.000Z,2019-07-31T00:00:00.000Z,,,N,12,3709,,INDUSTRY BAR & GRILL  INC.,711 MISSION AVE,,OCEANSIDE,CA,92054-2833,MISSION AVE BAR & GRILL,,,,,,SAN DIEGO,184,6216736.477,2017083.817
-117.377503593566459,33.191717267087441,90,47,601678,LIC,ACTIVE,2019-03-21T00:00:00.000Z,2020-02-29T00:00:00.000Z,,,Y,12,3709,,MAS DINERO II LLC,311 N TREMONT ST,,OCEANSIDE,CA,92054-2533,SENOR GRUBBY'S,,,,,,SAN DIEGO,184,6216743.79328348,2015246.68271975
-117.377503593566459,33.191717267087441,91,58,601678,LIC,ACTIVE,2019-03-21T00:00:00.000Z,2020-02-29T00:00:00.000Z,,,N,12,3709,,MAS DINERO II LLC,311 N TREMONT ST,,OCEANSIDE,CA,92054-2533,SENOR GRUBBY'S,,,,,,SAN DIEGO,184,6216743.79328348,2015246.68271975
-117.377503593566459,33.191717267087441,92,77,601678,LIC,ACTIVE,2019-03-21T00:00:00.000Z,2020-02-29T00:00:00.000Z,,,N,12,3709,,MAS DINERO II LLC,311 N TREMONT ST,,OCEANSIDE,CA,92054-2533,SENOR GRUBBY'S,,,,,,SAN DIEGO,184,6216743.79328348,2015246.68271975
-117.377311889514047,33.200455950692813,93,85,582961,LIC,ACTIVE,2017-08-14T00:00:00.000Z,2019-07-31T00:00:00.000Z,,,Y,12,3709,,PINNEO  KAREN DORENE,450 N HORNE ST,UNIT E31,OCEANSIDE,CA,92054-4159,BELLISSIMO BASKETS,,,,,,SAN DIEGO,184,6216836.81420447,2018425.47501929
-117.37713031809966,33.193480513562378,94,41,556613,LIC,ACTIVE,2015-08-21T00:00:00.000Z,2019-07-31T00:00:00.000Z,,,Y,12,3709,,PWR INVESTMENTS  INC.,228 N COAST HWY,,OCEANSIDE,CA,92054-2822,BREAKFAST CLUB THE,,,,,,SAN DIEGO,184,6216864.917,2015886.976
-117.377046864707779,33.193412750611508,95,41,579892,LIC,ACTIVE,2017-09-25T00:00:00.000Z,2019-08-31T00:00:00.000Z,,,Y,12,3709,,MOKKINBIRD LLC,232 S COAST HWY,,OCEANSIDE,CA,92054-3109,DIJA MARA,,,,,,SAN DIEGO,184,6216890.17895715,2015862.04568763
-117.376921083831675,33.193274739840241,96,47,573129,LIC,ACTIVE,2018-12-10T00:00:00.000Z,2019-11-30T00:00:00.000Z,,,Y,12,3709,,HELLS KITCHEN LLC,236 S COAST HWY,,OCEANSIDE,CA,92054-3109,,,,,,,SAN DIEGO,184,6216928.11299998,2015811.41699998
-117.376809209777861,33.199840393544953,97,23,576331,LIC,ACTIVE,2017-07-10T00:00:00.000Z,2019-06-30T00:00:00.000Z,,,Y,12,3709,,NORTHERN PINE BREWING  LLC,326 N HORNE ST,,OCEANSIDE,CA,92054-2810,NORTHERN PINE BREWING,,,,,,SAN DIEGO,184,6216988.15251445,2018199.85236372
-117.376809209777861,33.199840393544953,98,77,576331,LIC,ACTIVE,2017-07-10T00:00:00.000Z,2019-06-30T00:00:00.000Z,,,N,12,3709,,NORTHERN PINE BREWING  LLC,326 N HORNE ST,,OCEANSIDE,CA,92054-2810,NORTHERN PINE BREWING,,,,,,SAN DIEGO,184,6216988.15251445,2018199.85236372
-117.376505501896261,33.192741066763801,99,47,540605,LIC,ACTIVE,2014-04-17T00:00:00.000Z,2020-03-31T00:00:00.000Z,,,Y,12,3709,,LOCAL TAP HOUSE LLC,308 S COAST HWY,,OCEANSIDE,CA,92054-3111,LOCAL TAP HOUSE,,,,,,SAN DIEGO,182,6217053.143,2015615.875
-117.376505501896261,33.192741066763801,100,77,540605,LIC,ACTIVE,2014-04-17T00:00:00.000Z,2020-03-31T00:00:00.000Z,,,N,12,3709,,LOCAL TAP HOUSE LLC,308 S COAST HWY,,OCEANSIDE,CA,92054-3111,LOCAL TAP HOUSE,,,,,,SAN DIEGO,182,6217053.143,2015615.875
-117.376516594362485,33.199446416278626,101,20,224602,APP,SUREND,,,,,Y,12,3709,,GROCERY OUTLET INC,316 N HORNE ST,,OCEANSIDE,CA,92054-2810,GROCERY OUTLET,,,,,,SAN DIEGO,184,6217076.109,2018055.543
-117.375870694570025,33.187063667076188,102,40,554967,LIC,ACTIVE,2017-05-08T00:00:00.000Z,2020-01-31T00:00:00.000Z,,,Y,12,3709,,CUP COMPANY LLC  THE,206 WISCONSIN AVE,,OCEANSIDE,CA,92054-3922,CUP THE,,,,,,SAN DIEGO,183,6217225.02799998,2013548.14999998
-117.375827729519315,33.187031830761725,103,21,439971,LIC,ACTIVE,2006-07-07T00:00:00.000Z,2020-06-30T00:00:00.000Z,,,Y,12,3709,,RABAN  RAY ROXY,202 WISCONSIN AVE,,OCEANSIDE,CA,92054,WISCONSIN MARKET,,,,,,SAN DIEGO,183,6217238.047,2013536.425
-117.375546375213091,33.191604202298045,104,6,594053,LIC,ACTIVE,2019-05-21T00:00:00.000Z,2020-04-30T00:00:00.000Z,,,Y,12,3709,,HAMMOND & CO.  INC.,404 S COAST HWY,,OCEANSIDE,CA,92054-4007,PACIFIC COAST SPIRITS,,,,,,SAN DIEGO,182,6217342.07922832,2015199.07702859
-117.375546375213091,33.191604202298045,105,74,594053,LIC,ACTIVE,2019-05-21T00:00:00.000Z,2020-04-30T00:00:00.000Z,,,Y,12,3709,,HAMMOND & CO.  INC.,404 S COAST HWY,,OCEANSIDE,CA,92054-4007,PACIFIC COAST SPIRITS,,,,,,SAN DIEGO,182,6217342.07922832,2015199.07702859
-117.37529935075527,33.191180800159707,106,47,598953,LIC,ACTIVE,2019-02-28T00:00:00.000Z,2020-01-31T00:00:00.000Z,,,Y,12,3709,,R & J FOOD GROUP  INC,424 S COAST HWY,,OCEANSIDE,CA,92054-4007,FAT JOE'S,,,,,,SAN DIEGO,182,6217415.98379833,2015044.21332863
-117.37539467517739,33.19978359027435,107,41,603837,APP,PEND,,,,,Y,12,3709,,SUNSHINE JAPANESE FOOD  INC.,1006 MISSION AVE,STE A,OCEANSIDE,CA,92054-2869,SUNSHINE KITCHEN,,,,,,SAN DIEGO,184,6217420.6077488,2018174.51212442
-117.375071991089001,33.191042160100238,108,21,418097,LIC,ACTIVE,2005-01-14T00:00:00.000Z,2019-12-31T00:00:00.000Z,,,Y,12,3709,,DAOUD MARKET INC,432 S COAST HWY,,OCEANSIDE,CA,92054,COASTAL MARKET INC,,,,,,SAN DIEGO,182,6217484.991,2014993.02099994
-117.37447795604244,33.190382364106888,109,41,571007,LIC,ACTIVE,2016-09-28T00:00:00.000Z,2019-08-31T00:00:00.000Z,,,Y,12,3709,,GIRL N VINE  LLC,514 S COAST HWY,STE A,OCEANSIDE,CA,92054-4009,MILLER'S TABLE WINE  BEER  AND FARE  THE,,,,,,SAN DIEGO,182,6217664.12393155,2014751.00460259
-117.374387076775761,33.190274066760672,110,41,581555,LIC,ACTIVE,2017-09-19T00:00:00.000Z,2019-08-31T00:00:00.000Z,,,Y,12,3709,,B&C ST TROPEZ LLC,524 S COAST HWY,,OCEANSIDE,CA,92054,ST TROPEZ BISTRO AND BEYOND,,,,,,SAN DIEGO,182,6217691.50018914,2014711.30258229
-117.374387076775761,33.190274066760672,111,58,581555,LIC,ACTIVE,2017-09-19T00:00:00.000Z,2019-08-31T00:00:00.000Z,,,N,12,3709,,B&C ST TROPEZ LLC,524 S COAST HWY,,OCEANSIDE,CA,92054,ST TROPEZ BISTRO AND BEYOND,,,,,,SAN DIEGO,182,6217691.50018914,2014711.30258229
-117.374401296406859,33.19919974132992,112,21,535746,LIC,ACTIVE,2013-12-30T00:00:00.000Z,2019-06-30T00:00:00.000Z,,,Y,12,3709,,WALMART INC.,1046 MISSION AVE,,OCEANSIDE,CA,92054-2843,WALMART NEIGHBORHOOD MARKET #5637,,,,,,SAN DIEGO,184,6217722.172,2017958.81
-117.374257196192886,33.189225047562473,113,47,533052,LIC,ACTIVE,2014-08-06T00:00:00.000Z,2019-07-31T00:00:00.000Z,,,Y,12,3709,,WHAMBO! ENTERPRISES  LLC,601 S COAST HWY,,OCEANSIDE,CA,92054-4120,BAGBY BEER COMPANY,,,,,,SAN DIEGO,182,6217727.11699999,2014329.206
-117.374257196192886,33.189225047562473,114,47,533052,LIC,ACTIVE,2014-08-06T00:00:00.000Z,2019-07-31T00:00:00.000Z,,,N,12,3709,,WHAMBO! ENTERPRISES  LLC,601 S COAST HWY,,OCEANSIDE,CA,92054-4120,BAGBY BEER COMPANY,,,,,,SAN DIEGO,182,6217727.11699999,2014329.206
-117.374257196192886,33.189225047562473,115,58,533052,LIC,ACTIVE,2014-08-06T00:00:00.000Z,2019-07-31T00:00:00.000Z,,,N,12,3709,,WHAMBO! ENTERPRISES  LLC,601 S COAST HWY,,OCEANSIDE,CA,92054-4120,BAGBY BEER COMPANY,,,,,,SAN DIEGO,182,6217727.11699999,2014329.206
-117.374257196192886,33.189225047562473,116,68,533052,LIC,ACTIVE,2014-08-06T00:00:00.000Z,2019-07-31T00:00:00.000Z,,,N,12,3709,,WHAMBO! ENTERPRISES  LLC,601 S COAST HWY,,OCEANSIDE,CA,92054-4120,BAGBY BEER COMPANY,,,,,,SAN DIEGO,182,6217727.11699999,2014329.206
-117.374257196192886,33.189225047562473,117,77,533052,LIC,ACTIVE,2014-08-06T00:00:00.000Z,2019-07-31T00:00:00.000Z,,,N,12,3709,,WHAMBO! ENTERPRISES  LLC,601 S COAST HWY,,OCEANSIDE,CA,92054-4120,BAGBY BEER COMPANY,,,,,,SAN DIEGO,182,6217727.11699999,2014329.206
-117.374257196192886,33.189225047562473,118,23,533226,LIC,ACTIVE,2014-06-18T00:00:00.000Z,2020-05-31T00:00:00.000Z,,,Y,12,3709,,WHAMBO! ENTERPRISES  LLC,601 S COAST HWY,,OCEANSIDE,CA,92054-4120,BAGBY BEER COMPANY,,,,,,SAN DIEGO,182,6217727.11699999,2014329.206
-117.374057346516125,33.188417372179217,119,47,586129,LIC,ACTIVE,2018-03-01T00:00:00.000Z,2020-02-29T00:00:00.000Z,,,Y,12,3709,,FLYING PIG PUB & KITCHEN INC,626 S TREMONT ST,,OCEANSIDE,CA,92054-4129,FLYING PIG PUB & KITCHEN,,,,,,SAN DIEGO,182,6217785.0862127,2014034.687446
-117.373653334261931,33.188599951859118,120,41,596449,APP,PEND,,,,,Y,12,3709,,GALVEZ  CARINA,631 S COAST HWY,,OCEANSIDE,CA,92054-4120,101 CAFE,,,,,,SAN DIEGO,,6217909.39786697,2014099.78384685
-117.372601369582725,33.187217329581834,121,21,443405,LIC,ACTIVE,2006-10-10T00:00:00.000Z,2019-09-30T00:00:00.000Z,,,Y,12,3709,,FRZORA INC,907 S COAST HWY,,OCEANSIDE,CA,92054-5002,MIKES LIQUOR & MARKET,,,,,,SAN DIEGO,182,6218225.798,2013593.273
-117.371954176731805,33.186461289364317,122,41,584564,LIC,ACTIVE,2017-10-30T00:00:00.000Z,2019-09-30T00:00:00.000Z,,,Y,12,3709,,LOMEDICO  GIUSEPPE,1001 S COAST HWY,,OCEANSIDE,CA,92054-5004,TWO BROTHERS FROM ITALY,,,,,,SAN DIEGO,182,6218420.8300953,2013316.0691523
-117.370726144804109,33.185951814548901,123,41,584005,LIC,ACTIVE,2018-03-26T00:00:00.000Z,2020-02-29T00:00:00.000Z,,,Y,12,3709,,HERNANDEZ  CELESTINO PEDRO,1034 S COAST HWY,,OCEANSIDE,CA,92054-5034,START FRESH CAFE,,,,,,SAN DIEGO,182,6218794.52587023,2013126.66467546
-117.370510463710815,33.185473564337236,124,41,261427,LIC,ACTIVE,1991-07-29T00:00:00.000Z,2019-07-31T00:00:00.000Z,,,Y,12,3709,,REGAKIS  ANTONIOS ILIAS,1050 S COAST HWY,,OCEANSIDE,CA,92054-5034,ANGELOS BURGERS,,,,,,SAN DIEGO,182,6218858.639,2012951.952
-117.370361207032531,33.183195333110532,125,47,474141,APP,ACTIVE,,,,,Y,12,3709,,LARRYS BEACH CLUB INC,1145 S TREMONT ST,,OCEANSIDE,CA,92054-5136,LARRYS BEACH CLUB,,,,,,SAN DIEGO,182,6218895.394,2012122.56499994
-117.370361207032531,33.183195333110532,126,47,474141,LIC,ACTIVE,2009-01-13T00:00:00.000Z,2019-12-31T00:00:00.000Z,,,Y,12,3709,,LARRYS BEACH CLUB INC,1145 S TREMONT ST,,OCEANSIDE,CA,92054-5136,LARRYS BEACH CLUB,,,,,,SAN DIEGO,182,6218895.394,2012122.56499994
-117.369991531705068,33.184115686436833,127,41,411267,LIC,ACTIVE,2004-05-05T00:00:00.000Z,2020-02-29T00:00:00.000Z,,,Y,12,3709,,SUPER RANCHITO INC,1129 S COAST HWY,STES 1 & 2,OCEANSIDE,CA,92054,SUPER RANCHITO,,,,,,SAN DIEGO,182,6219012.08899999,2012456.205
-117.369797289536848,33.203153061039679,128,20,462987,APP,ACTIVE,,,,,Y,12,3709,,TACUPETO INC,410 SAN DIEGO ST,,OCEANSIDE,CA,92058-2745,EL NOPALITO,,,,,,SAN DIEGO,186.03,6219145.906,2019382.006
-117.369797289536848,33.203153061039679,129,20,462987,LIC,ACTIVE,2008-03-19T00:00:00.000Z,2020-02-29T00:00:00.000Z,,,Y,12,3709,,TACUPETO INC,410 SAN DIEGO ST,,OCEANSIDE,CA,92058-2745,EL NOPALITO,,,,,,SAN DIEGO,186.03,6219145.906,2019382.006
-117.369281131400427,33.183842843829275,130,41,562970,LIC,ACTIVE,2016-02-08T00:00:00.000Z,2020-01-31T00:00:00.000Z,,,Y,12,3709,,PHO OCEANSIDE INC,518 OCEANSIDE BLVD,STE 107 - 110,OCEANSIDE,CA,92054-5255,PHO OCEANSIDE,,,,,,SAN DIEGO,182,6219228.36,2012354.602
-117.369200457423929,33.183451708885173,131,21,335178,LIC,ACTIVE,1998-11-02T00:00:00.000Z,2020-06-30T00:00:00.000Z,,,Y,12,3709,,THRIFTY PAYLESS  INC.,1201 S COAST HWY,,OCEANSIDE,CA,92054,PAYLESS DRUG STORE 5634,,,,,,SAN DIEGO,182,6219251.51354737,2012212.02910707
-117.369345330971555,33.200942649085761,132,21,449066,LIC,ACTIVE,2007-02-07T00:00:00.000Z,2020-01-31T00:00:00.000Z,,,Y,12,3709,,BARNASHA INC,107 BROOKS ST,,OCEANSIDE,CA,92054,DALES LIQUOR,,,,,,SAN DIEGO,185.09,6219275.512,2018576.298
-117.369153910481643,33.200702137109246,133,48,469163,LIC,ACTIVE,2008-09-23T00:00:00.000Z,2020-02-29T00:00:00.000Z,,,Y,12,3709,,DC SU INC,105 BROOKS ST,,OCEANSIDE,CA,92054-3423,DCS ACROSS THE STREET,,,,,,SAN DIEGO,185.09,6219333.12399998,2018488.16299994
-117.36909672836029,33.199796253070325,134,47,345079,LIC,ACTIVE,1998-12-14T00:00:00.000Z,2019-11-30T00:00:00.000Z,,,Y,12,3709,,NORTH COUNTY GAMING INC,121 BROOKS ST,,OCEANSIDE,CA,92054,OCEANS ELEVEN CASINO,,,,,,SAN DIEGO,185.09,6219347.07699999,2018158.384
-117.36909672836029,33.199796253070325,135,58,345079,LIC,ACTIVE,1998-12-14T00:00:00.000Z,2019-11-30T00:00:00.000Z,,,N,12,3709,,NORTH COUNTY GAMING INC,121 BROOKS ST,,OCEANSIDE,CA,92054,OCEANS ELEVEN CASINO,,,,,,SAN DIEGO,185.09,6219347.07699999,2018158.384
-117.36909672836029,33.199796253070325,136,77,345079,LIC,ACTIVE,1998-12-14T00:00:00.000Z,2019-11-30T00:00:00.000Z,,,N,12,3709,,NORTH COUNTY GAMING INC,121 BROOKS ST,,OCEANSIDE,CA,92054,OCEANS ELEVEN CASINO,,,,,,SAN DIEGO,185.09,6219347.07699999,2018158.384
-117.368772529757436,33.183484605918494,137,20,567902,LIC,ACTIVE,2016-06-29T00:00:00.000Z,2020-05-31T00:00:00.000Z,,,Y,12,3709,,G & M OIL COMPANY INC,1202 S COAST HWY,,OCEANSIDE,CA,92054,G & M OIL 39,,,,,,SAN DIEGO,182,6219382.56099999,2012222.593
-117.368424388322396,33.181042865845548,138,47,372072,LIC,ACTIVE,2000-12-28T00:00:00.000Z,2019-11-30T00:00:00.000Z,,,Y,12,3709,,IRVING WILDHORSE LLC,1401 S COAST HWY,,OCEANSIDE,CA,92054-5353,SURF BOWL,,,,,,SAN DIEGO,181,6219479.541,2011333.064
-117.368608003433565,33.201677001388809,139,21,525111,LIC,ACTIVE,2012-12-20T00:00:00.000Z,2019-11-30T00:00:00.000Z,,,Y,12,3709,,BODEGA LATINA CORPORATION,1527 MISSION AVE,,OCEANSIDE,CA,92058-2763,EL SUPER,,,,,,SAN DIEGO,185.09,6219503.91,2018841.06
-117.367757201937451,33.202769661459435,140,21,591236,LIC,ACTIVE,2018-06-26T00:00:00.000Z,2020-05-31T00:00:00.000Z,,,Y,12,3709,,SHAMOUN.S  INC.,1604 MISSION AVE,,OCEANSIDE,CA,92058-2735,BALBOA LIQUOR,,,,,,SAN DIEGO,186.03,6219768.41004258,2019235.81632051
-117.367757143329413,33.202769691745011,141,21,399983,APP,ACTIVE,,,,,Y,12,3709,,FRANCIS INC,1604 MISSION AVE,,OCEANSIDE,CA,92058-2735,BALBOA LIQUOR,,,,,,SAN DIEGO,186.03,6219768.428,2019235.827
-117.367309827628333,33.184403371620149,142,20,485658,LIC,ACTIVE,2010-03-16T00:00:00.000Z,2020-06-30T00:00:00.000Z,,,Y,12,3709,,7 ELEVEN INC,711 OCEANSIDE BLVD,,OCEANSIDE,CA,92054-5225,7 ELEVEN 17043,,,,,,SAN DIEGO,182,6219833.639,2012552.07199996
-117.367316553448731,33.202316098086655,143,51,579462,LIC,ACTIVE,2017-09-05T00:00:00.000Z,2019-08-31T00:00:00.000Z,,,Y,12,3709,,VETERANS ASSOCIATION OF NORTH COUNTY,1617 MISSION AVE,,OCEANSIDE,CA,92058-2734,VETERANS ASSOCIATION OF NORTH COUNTY (VANC),,,,,,SAN DIEGO,185.09,6219901.42293465,2019069.34964046
-117.367316553448731,33.202316098086655,144,58,579462,LIC,ACTIVE,2017-09-05T00:00:00.000Z,2019-08-31T00:00:00.000Z,,,N,12,3709,,VETERANS ASSOCIATION OF NORTH COUNTY,1617 MISSION AVE,,OCEANSIDE,CA,92058-2734,VETERANS ASSOCIATION OF NORTH COUNTY (VANC),,,,,,SAN DIEGO,185.09,6219901.42293465,2019069.34964046
-117.366302819403288,33.183071890873201,145,20,584752,LIC,SUREND,2018-06-18T00:00:00.000Z,2019-05-31T00:00:00.000Z,,,Y,12,3709,,PCP-OCEANSIDE LPSHIP,1510 S COAST HWY,,OCEANSIDE,CA,92054-5355,OCEANSIDE RV PARK GENERAL STORE,,,,,,SAN DIEGO,181,6220136.53073212,2012064.33477913
-117.365543461584011,33.20407139910882,146,41,558108,LIC,ACTIVE,2015-12-21T00:00:00.000Z,2019-11-30T00:00:00.000Z,,,Y,12,3709,,JUCCI' FARMERS MARKET  INC.,1910 MISSION AVE,STE 1  2  3,OCEANSIDE,CA,92054-7129,LA PERLA TAPATIA,,,,,,SAN DIEGO,186.03,6220450.59499999,2019702.181
-117.364999545084245,33.204360952788981,147,20,602850,APP,PEND,,,,,Y,12,3709,,OCEANSIDE PETRO INC,1920 MISSION AVE,,OCEANSIDE,CA,92058-7144,,,,,,,SAN DIEGO,186.03,6220618.08717859,2019805.75094279
-117.36499948754674,33.204360983063566,148,20,432425,LIC,ACTIVE,2005-12-27T00:00:00.000Z,2019-11-30T00:00:00.000Z,,,Y,12,3709,,MISSION GAS & MINI MART INC,1920 MISSION AVE,,OCEANSIDE,CA,92058-7144,ARCO AM PM,,,,,,SAN DIEGO,186.03,6220618.105,2019805.762
-117.364572647388428,33.198815834579037,149,51,12392,LIC,ACTIVE,1966-10-11T00:00:00.000Z,2020-02-29T00:00:00.000Z,,,Y,12,3709,,ELKS CLUB OCEANSIDE 1561,444 COUNTRY CLUB LN,,OCEANSIDE,CA,92054,OCEANSIDE ELKS LODGE 1561,,,,,,SAN DIEGO,185.09,6220727.093,2017786.851
-117.364572647388428,33.198815834579037,150,58,12392,LIC,ACTIVE,1966-10-11T00:00:00.000Z,2020-02-29T00:00:00.000Z,,,N,12,3709,,ELKS CLUB OCEANSIDE 1561,444 COUNTRY CLUB LN,,OCEANSIDE,CA,92054,OCEANSIDE ELKS LODGE 1561,,,,,,SAN DIEGO,185.09,6220727.093,2017786.851
-117.364311352190526,33.189251266469846,151,20,518252,LIC,ACTIVE,2012-02-22T00:00:00.000Z,2019-11-30T00:00:00.000Z,,,Y,12,3709,,G & M OIL COMPANY INC,1660 OCEANSIDE BLVD,,OCEANSIDE,CA,92054-5427,G&M #198,,,,,,SAN DIEGO,182,6220769.82699999,2014306.08199995
-117.364056688117643,33.1791755782154,152,21,401930,LIC,ACTIVE,2003-09-04T00:00:00.000Z,2019-08-31T00:00:00.000Z,,,Y,12,3709,,ALI MARKET DEVELOPMENT INC,606 MORSE ST,,OCEANSIDE,CA,92054,PRIMO FOOD,,,,,,SAN DIEGO,181,6220808.563,2010639.37599995
-117.364005909301156,33.176955497678122,153,41,576400,LIC,ACTIVE,2017-10-26T00:00:00.000Z,2019-09-30T00:00:00.000Z,,,Y,12,3709,,BEST PIZZA AND BREW OCEANSIDE  LLC,1639 S COAST HWY,STE A,OCEANSIDE,CA,92054-5317,BEST PIZZA AND BREW,,,,,,SAN DIEGO,181,6220815.46835063,2009831.47080655
-117.363672654021727,33.176572248875971,154,41,564283,LIC,ACTIVE,2016-03-23T00:00:00.000Z,2019-08-31T00:00:00.000Z,,,Y,12,3709,,PRIVATEER RESTAURANTS  LLC,1704-1706 S COAST HWY,,OCEANSIDE,CA,92054-5320,PRIVATEER  THE,,,,,,SAN DIEGO,181,6220915.94206377,2009690.94296703
-117.363655453750397,33.204254005274933,155,20,534877,LIC,ACTIVE,2015-04-27T00:00:00.000Z,2020-06-30T00:00:00.000Z,,,Y,12,3709,,7 ELEVEN INC,2003 MISSION AVE,,OCEANSIDE,CA,92054-2324,7 ELEVEN 2112-35885,,,,,,SAN DIEGO,185.09,6221028.78199999,2019762.446
-117.362940138019155,33.175698663347376,156,41,607244,APP,PEND,,,,,Y,12,3709,,PLOT HOLDINGS LLC  THE,1733 S COAST HWY,,OCEANSIDE,CA,92054-5319,PLOT  THE,,,,,,SAN DIEGO,181,6221136.67099267,2009370.71036156
-117.36294008049974,33.175698693621165,157,41,446496,LIC,SUREND,2006-11-29T00:00:00.000Z,2019-10-31T00:00:00.000Z,,,Y,12,3709,,K & Y PACIFIC FOOD INC,1733 S COAST HWY,,OCEANSIDE,CA,92054-5319,HON SUSHI,,,,,,SAN DIEGO,181,6221136.689,2009370.72099998
-117.362864714375277,33.1764760017195,158,47,583073,LIC,ACTIVE,2018-03-15T00:00:00.000Z,2020-02-29T00:00:00.000Z,,,Y,12,3709,,ANITA'S MEXICAN RESTAURANT & CANTINA  INC.,1714 S COAST HWY,,OCEANSIDE,CA,92054-5320,,,,,,,SAN DIEGO,181,6221162.76687041,2009653.28551869
-117.362627361821382,33.175325021738608,159,20,591996,LIC,ACTIVE,2018-07-09T00:00:00.000Z,2020-06-30T00:00:00.000Z,,,Y,12,3709,,7 ELEVEN INC,1749 S COAST HWY,,OCEANSIDE,CA,92054-5319,7-ELEVEN STORE 26190D,,,,,,SAN DIEGO,181,6221230.91904995,2009233.74550339
-117.363004339206711,33.20511260843945,160,21,469476,LIC,ACTIVE,2009-06-22T00:00:00.000Z,2020-05-31T00:00:00.000Z,,,Y,12,3709,,MIKE SOBH & ASSOCIATES INC,2031 MISSION AVE,,OCEANSIDE,CA,92058-2324,VIVA MARKET,,,,,,SAN DIEGO,185.09,6221231.26999999,2020072.709
-117.3621830191789,33.175669144322207,161,20,606975,APP,PEND,,,,,Y,12,3709,,MARC GAS  INC.,1742 S COAST HWY,,OCEANSIDE,CA,92054-5320,BOBS GAS,,,,,,SAN DIEGO,181,6221368.20853421,2009357.49819412
-117.362152788998102,33.174762476916761,162,20,446511,LIC,ACTIVE,2006-12-07T00:00:00.000Z,2019-11-30T00:00:00.000Z,,,Y,12,3709,,J & K SIBIA INC,1801 S COAST HWY,,OCEANSIDE,CA,92054-5321,CIRCLE K #2655087,,,,,,SAN DIEGO,181,6221373.939,2009027.524
-117.361908957189144,33.17494977874064,163,41,566276,LIC,ACTIVE,2017-05-08T00:00:00.000Z,2020-04-30T00:00:00.000Z,,,Y,12,3709,,JDL WAITE  LLC,1813-1815 1/2 S COAST HWY,,OCEANSIDE,CA,92054-5321,WRENCH AND RODENT SEABASSTRO PUB,,,,,,SAN DIEGO,181,6221449.27056199,2009094.87496908
-117.361616315029366,33.174125956432384,164,21,331636,LIC,ACTIVE,1997-06-23T00:00:00.000Z,2020-05-31T00:00:00.000Z,,,Y,12,3709,,IBRAHIM  WESAM,1827 S COAST HWY,,OCEANSIDE,CA,92054,WAGS LIQUOR,,,,,,SAN DIEGO,181,6221535.614,2008794.186
-117.36133280208459,33.173790087351016,165,41,474294,LIC,ACTIVE,2010-05-03T00:00:00.000Z,2020-01-31T00:00:00.000Z,,,Y,12,3709,,PCH SPORTS BAR & GRILL INC,1835 S COAST HWY,,OCEANSIDE,CA,92054-5321,PCH SPORTS BAR & GRILL,,,,,,SAN DIEGO,181,6221621.058,2008671.061
-117.361043172295581,33.17410269816083,166,41,606877,APP,PEND,,,,,Y,12,3709,,REVOLUTION ROASTERS  INC.,1836 S COAST HIGHWAY,,OCEANSIDE,CA,92054-5322,,,,,,,SAN DIEGO,181,6221710.88860943,2008783.85481944
